Model,MSO4104B-L
Firmware Version,2.90

Waveform Type,ANALOG
Point Format,Y
Horizontal Units,s
Horizontal Scale,0.02
Horizontal Delay,0.0488
Sample Interval,2e-05
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,10
Vertical Units,V
Vertical Offset,0
Vertical Scale,0.05
Vertical Position,0.16
,
,
,
Label,BATT_V
TIME,CH1
9.7640e-02,0.0005625
9.7660e-02,0.00705469
9.7680e-02,-0.0101875
9.7700e-02,0.003
9.7720e-02,-0.00414063
9.7740e-02,-0.00326563
9.7760e-02,0.00760937
9.7780e-02,-0.00465625
9.7800e-02,-0.00603125
9.7820e-02,0.00332031
9.7840e-02,-0.00292187
9.7860e-02,0.00205469
9.7880e-02,0.00296094
9.7900e-02,-0.00744531
9.7920e-02,-0.00328125
9.7940e-02,0.00735156
9.7960e-02,-0.00678125
9.7980e-02,-0.00366406
9.8000e-02,-0.0058125
9.8020e-02,0.000726562
9.8040e-02,0.00725
9.8060e-02,5.46875e-05
9.8080e-02,0.00354687
9.8100e-02,-0.00178125
9.8120e-02,-0.00149219
9.8140e-02,-0.00441406
9.8160e-02,0.0106719
9.8180e-02,0.00900781
9.8200e-02,-0.00246875
9.8220e-02,0.00835937
9.8240e-02,-0.0121328
9.8260e-02,-0.00785156
9.8280e-02,0.000914062
9.8300e-02,-0.00749219
9.8320e-02,-0.0112187
9.8340e-02,0.00120312
9.8360e-02,-0.00660938
9.8380e-02,-0.00124219
9.8400e-02,0.0086875
9.8420e-02,0.00603125
9.8440e-02,0.00144531
9.8460e-02,-0.000570312
9.8480e-02,-0.00513281
9.8500e-02,-0.00280469
9.8520e-02,0.00633594
9.8540e-02,-0.00335156
9.8560e-02,0.0038125
9.8580e-02,-0.00686719
9.8600e-02,-0.00451563
9.8620e-02,0.00284375
9.8640e-02,0.00186719
9.8660e-02,-0.00192187
9.8680e-02,0.00183594
9.8700e-02,-0.0006875
9.8720e-02,-0.0010625
9.8740e-02,0.00367969
9.8760e-02,0.00255469
9.8780e-02,-0.00721094
9.8800e-02,0.00542187
9.8820e-02,-0.00564844
9.8840e-02,0.00196094
9.8860e-02,0.00785938
9.8880e-02,-0.00707031
9.8900e-02,-0.00195312
9.8920e-02,0.0020625
9.8940e-02,-0.00346875
9.8960e-02,0.00496094
9.8980e-02,0.00889844
9.9000e-02,-0.00224219
9.9020e-02,0.00207813
9.9040e-02,0.00439844
9.9060e-02,-0.00140625
9.9080e-02,0.0093125
9.9100e-02,0.00301562
9.9120e-02,-0.00744531
9.9140e-02,0.000382812
9.9160e-02,-0.00420313
9.9180e-02,-0.00353906
9.9200e-02,0.00415625
9.9220e-02,-0.00120313
9.9240e-02,-0.00810156
9.9260e-02,-0.0039375
9.9280e-02,-0.00517188
9.9300e-02,-0.00385937
9.9320e-02,0.00303125
9.9340e-02,-0.00875
9.9360e-02,-0.008375
9.9380e-02,-0.00198438
9.9400e-02,-0.0043125
9.9420e-02,-0.00240625
9.9440e-02,0.00789844
9.9460e-02,0.00592969
9.9480e-02,-0.0035625
9.9500e-02,0.0109687
9.9520e-02,-0.00446094
9.9540e-02,-0.00294531
9.9560e-02,0.0070625
9.9580e-02,-0.00546875
9.9600e-02,0.00451563
9.9620e-02,0.00885156
9.9640e-02,-0.0124063
9.9660e-02,0.000703125
9.9680e-02,0.00477344
9.9700e-02,-0.00121875
9.9720e-02,-0.00517969
9.9740e-02,0.00892187
9.9760e-02,-0.000359375
9.9780e-02,-0.00610156
9.9800e-02,0.00107812
9.9820e-02,-0.0009375
9.9840e-02,0.00377344
9.9860e-02,-0.00140625
9.9880e-02,0.00258594
9.9900e-02,0.00817969
9.9920e-02,-0.003125
9.9940e-02,-0.0018125
9.9960e-02,0.0107031
9.9980e-02,0.00609375
1.0000e-01,-0.00532812
1.0002e-01,0.00364844
1.0004e-01,0.002875
1.0006e-01,-0.0061875
1.0008e-01,0.00735937
1.0010e-01,-0.000382813
1.0012e-01,-0.000960937
1.0014e-01,0.00475781
1.0016e-01,0.00278125
1.0018e-01,0.00260156
1.0020e-01,0.00898437
1.0022e-01,0.000867187
1.0024e-01,-0.00403906
1.0026e-01,0.00254688
1.0028e-01,-0.00916406
1.0030e-01,-0.0139297
1.0032e-01,-0.00239844
1.0034e-01,-0.0053125
1.0036e-01,-0.00209375
1.0038e-01,0.00803125
1.0040e-01,0.00252344
1.0042e-01,-0.00223438
1.0044e-01,-0.00221094
1.0046e-01,-0.0075625
1.0048e-01,-0.00290625
1.0050e-01,0.00841406
1.0052e-01,-0.000828125
1.0054e-01,-0.00211719
1.0056e-01,0.00279688
1.0058e-01,0.00040625
1.0060e-01,-0.00323438
1.0062e-01,0.00316406
1.0064e-01,0.00564062
1.0066e-01,-7.03125e-05
1.0068e-01,0.00110156
1.0070e-01,0.00192187
1.0072e-01,-0.00292187
1.0074e-01,0.00282031
1.0076e-01,-0.00198438
1.0078e-01,0.00592188
1.0080e-01,0.00414063
1.0082e-01,-0.00630469
1.0084e-01,-0.00282031
1.0086e-01,0.00438281
1.0088e-01,0.00146094
1.0090e-01,-0.00308594
1.0092e-01,0.00569531
1.0094e-01,-0.00128125
1.0096e-01,-0.0020625
1.0098e-01,0.0053125
1.0100e-01,-0.00321875
1.0102e-01,-0.00297656
1.0104e-01,0.006375
1.0106e-01,0.00359375
1.0108e-01,0.00207813
1.0110e-01,0.00632813
1.0112e-01,-0.00339063
1.0114e-01,-0.000515625
1.0116e-01,0.00589063
1.0118e-01,-0.00560937
1.0120e-01,-0.00202344
1.0122e-01,0.00452344
1.0124e-01,-0.00710938
1.0126e-01,-0.00655469
1.0128e-01,-0.000140625
1.0130e-01,-0.00611719
1.0132e-01,-0.0109062
1.0134e-01,-0.00616406
1.0136e-01,-0.0140781
1.0138e-01,-0.00720313
1.0140e-01,0.00158594
1.0142e-01,-0.00473438
1.0144e-01,0.000671875
1.0146e-01,0.00910937
1.0148e-01,0.00040625
1.0150e-01,0.00859375
1.0152e-01,0.00489063
1.0154e-01,0.00547656
1.0156e-01,-0.00342188
1.0158e-01,0.00591406
1.0160e-01,-0.00260937
1.0162e-01,-0.0111328
1.0164e-01,-0.000390625
1.0166e-01,0.00288281
1.0168e-01,-0.00683594
1.0170e-01,0.00510156
1.0172e-01,0.00909375
1.0174e-01,0.00477344
1.0176e-01,0.0121094
1.0178e-01,-0.00171875
1.0180e-01,-0.00510938
1.0182e-01,0.00307031
1.0184e-01,0.00530469
1.0186e-01,0.00199219
1.0188e-01,0.0008125
1.0190e-01,0.000351562
1.0192e-01,-0.00546875
1.0194e-01,-0.00178906
1.0196e-01,0.00497656
1.0198e-01,-0.00496875
1.0200e-01,-0.00372656
1.0202e-01,0.00165625
1.0204e-01,-0.00728906
1.0206e-01,-0.00134375
1.0208e-01,0.0100078
1.0210e-01,0.00398438
1.0212e-01,-0.00275
1.0214e-01,0.00589063
1.0216e-01,-0.00473438
1.0218e-01,-0.00875781
1.0220e-01,-0.00342188
1.0222e-01,-0.0115937
1.0224e-01,-0.0115391
1.0226e-01,-0.00195312
1.0228e-01,-0.0091875
1.0230e-01,0.000796875
1.0232e-01,0.00873437
1.0234e-01,0.00275781
1.0236e-01,0.00270313
1.0238e-01,0.00586719
1.0240e-01,0.00739844
1.0242e-01,-0.00858594
1.0244e-01,-0.00432031
1.0246e-01,-0.00752344
1.0248e-01,-0.00665625
1.0250e-01,0.000734375
1.0252e-01,-0.00303906
1.0254e-01,0.00154687
1.0256e-01,0.000148437
1.0258e-01,-0.0058125
1.0260e-01,-0.000632812
1.0262e-01,0.00965625
1.0264e-01,0.0035
1.0266e-01,-0.00532812
1.0268e-01,0.000429687
1.0270e-01,-0.00221094
1.0272e-01,0.0016875
1.0274e-01,0.00408594
1.0276e-01,-0.000960937
1.0278e-01,-0.00789063
1.0280e-01,-0.00503125
1.0282e-01,-7.8125e-06
1.0284e-01,0.00395313
1.0286e-01,-0.00285937
1.0288e-01,-0.00321875
1.0290e-01,0.00248438
1.0292e-01,-0.0139453
1.0294e-01,0.0025
1.0296e-01,0.00528125
1.0298e-01,-0.0035625
1.0300e-01,-0.00210156
1.0302e-01,-0.00285937
1.0304e-01,0.00378125
1.0306e-01,0.000734375
1.0308e-01,0.0105703
1.0310e-01,0.00363281
1.0312e-01,-0.002125
1.0314e-01,-0.00176562
1.0316e-01,-0.00278906
1.0318e-01,-0.0134688
1.0320e-01,-0.00674219
1.0322e-01,-0.00814063
1.0324e-01,-0.0139063
1.0326e-01,0.00302344
1.0328e-01,-0.00510938
1.0330e-01,0.00111719
1.0332e-01,-0.00176562
1.0334e-01,-0.00445313
1.0336e-01,0.0103906
1.0338e-01,-0.00408594
1.0340e-01,-0.000585937
1.0342e-01,0.00609375
1.0344e-01,-0.000539062
1.0346e-01,0.00164844
1.0348e-01,-0.00555469
1.0350e-01,0.00134375
1.0352e-01,0.00538281
1.0354e-01,-0.000898437
1.0356e-01,-0.00946875
1.0358e-01,-0.0053125
1.0360e-01,0.00736719
1.0362e-01,-0.00564844
1.0364e-01,0.00360156
1.0366e-01,0.00199219
1.0368e-01,-0.00983594
1.0370e-01,-0.000523437
1.0372e-01,0.00629688
1.0374e-01,-0.00482031
1.0376e-01,0.00325781
1.0378e-01,0.00682031
1.0380e-01,-0.00294531
1.0382e-01,-0.0103828
1.0384e-01,0.00530469
1.0386e-01,0.011625
1.0388e-01,-0.0226484
1.0390e-01,-0.0115937
1.0392e-01,-0.00150781
1.0394e-01,-0.000554687
1.0396e-01,-0.00247656
1.0398e-01,0.000625
1.0400e-01,0.000390625
1.0402e-01,-0.001
1.0404e-01,-0.00396875
1.0406e-01,-0.00682812
1.0408e-01,-0.00882813
1.0410e-01,-0.000390625
1.0412e-01,0.00472656
1.0414e-01,0.00101562
1.0416e-01,0.00205469
1.0418e-01,-0.00397656
1.0420e-01,-0.00034375
1.0422e-01,0.00882812
1.0424e-01,-0.00127344
1.0426e-01,0.00108594
1.0428e-01,0.00419531
1.0430e-01,-0.0184844
1.0432e-01,-0.00796875
1.0434e-01,-0.0117109
1.0436e-01,-0.0168984
1.0438e-01,-0.0100234
1.0440e-01,-0.00878125
1.0442e-01,0.00605469
1.0444e-01,-0.00223438
1.0446e-01,-0.000820312
1.0448e-01,0.00578906
1.0450e-01,0.00921094
1.0452e-01,0.00257813
1.0454e-01,-0.00339063
1.0456e-01,0.00978125
1.0458e-01,-0.00567969
1.0460e-01,-0.0152422
1.0462e-01,-0.00171875
1.0464e-01,-0.002875
1.0466e-01,-0.00482031
1.0468e-01,-0.00025
1.0470e-01,-0.00920312
1.0472e-01,-0.00275
1.0474e-01,0.004625
1.0476e-01,-0.00121094
1.0478e-01,-0.0103672
1.0480e-01,0.00772656
1.0482e-01,-5.46875e-05
1.0484e-01,-0.00551562
1.0486e-01,-0.00321094
1.0488e-01,-0.00427344
1.0490e-01,0.00114844
1.0492e-01,-0.000390625
1.0494e-01,-0.00660156
1.0496e-01,-0.00891406
1.0498e-01,-0.000195313
1.0500e-01,-0.00769531
1.0502e-01,-0.000632812
1.0504e-01,0.00678125
1.0506e-01,-0.00925781
1.0508e-01,-0.00976562
1.0510e-01,0.009875
1.0512e-01,0.00189062
1.0514e-01,-0.00341406
1.0516e-01,0.004125
1.0518e-01,-0.00317969
1.0520e-01,-0.000976562
1.0522e-01,-0.00800781
1.0524e-01,-0.00715625
1.0526e-01,-0.00236719
1.0528e-01,-0.0143906
1.0530e-01,-0.0162578
1.0532e-01,-0.00382812
1.0534e-01,-0.00828125
1.0536e-01,-0.0148594
1.0538e-01,-0.00299219
1.0540e-01,-0.0006875
1.0542e-01,0.00898437
1.0544e-01,0.000117187
1.0546e-01,-0.00908594
1.0548e-01,0.00785938
1.0550e-01,0.00916406
1.0552e-01,-0.0119219
1.0554e-01,0.00253906
1.0556e-01,0.00245313
1.0558e-01,-0.0019375
1.0560e-01,-0.00167969
1.0562e-01,-0.00492188
1.0564e-01,-0.00846875
1.0566e-01,0.00059375
1.0568e-01,0.00304687
1.0570e-01,-0.0141797
1.0572e-01,0.00238281
1.0574e-01,-0.0100781
1.0576e-01,-0.00704688
1.0578e-01,0.00209375
1.0580e-01,-0.0112109
1.0582e-01,-0.00292187
1.0584e-01,-0.00605469
1.0586e-01,-0.0029375
1.0588e-01,-0.000257813
1.0590e-01,0.00575
1.0592e-01,-0.00478125
1.0594e-01,-0.00675
1.0596e-01,-0.000773437
1.0598e-01,-0.0118984
1.0600e-01,0.00605469
1.0602e-01,-0.00253906
1.0604e-01,-0.00221094
1.0606e-01,-0.000445313
1.0608e-01,-0.00309375
1.0610e-01,-0.0106875
1.0612e-01,0.000726562
1.0614e-01,-0.00192187
1.0616e-01,-0.00614844
1.0618e-01,-0.000835937
1.0620e-01,-0.00864063
1.0622e-01,-0.0068125
1.0624e-01,-0.00225781
1.0626e-01,-0.0228125
1.0628e-01,-0.00558594
1.0630e-01,-0.000625
1.0632e-01,-0.00291406
1.0634e-01,0.00135937
1.0636e-01,0.00507812
1.0638e-01,-0.00804688
1.0640e-01,-0.0111172
1.0642e-01,0.000828125
1.0644e-01,-0.00577344
1.0646e-01,0.00233594
1.0648e-01,-0.00975
1.0650e-01,-0.00717969
1.0652e-01,0.00392188
1.0654e-01,-0.00594531
1.0656e-01,-0.00514063
1.0658e-01,-0.00315625
1.0660e-01,-0.0130234
1.0662e-01,-0.00480469
1.0664e-01,0.00998438
1.0666e-01,-0.00875
1.0668e-01,-0.00826563
1.0670e-01,-0.00185156
1.0672e-01,-0.0184141
1.0674e-01,0.00222656
1.0676e-01,0.00165625
1.0678e-01,-0.0110625
1.0680e-01,-0.000484375
1.0682e-01,-0.0102109
1.0684e-01,-0.0117422
1.0686e-01,-0.00645313
1.0688e-01,-0.00350781
1.0690e-01,-0.00505469
1.0692e-01,-0.00322656
1.0694e-01,-0.00404688
1.0696e-01,-0.0110625
1.0698e-01,0.00303125
1.0700e-01,-0.00096875
1.0702e-01,-0.00925781
1.0704e-01,-0.00196875
1.0706e-01,-0.00608594
1.0708e-01,0.000476562
1.0710e-01,0.00714062
1.0712e-01,-0.00274219
1.0714e-01,-0.00802344
1.0716e-01,-0.00370312
1.0718e-01,-0.0147109
1.0720e-01,-0.0122188
1.0722e-01,-0.0106016
1.0724e-01,-0.0178984
1.0726e-01,-0.00705469
1.0728e-01,-0.007375
1.0730e-01,-0.00616406
1.0732e-01,-0.00411719
1.0734e-01,-0.00451563
1.0736e-01,-0.0118828
1.0738e-01,0.00790625
1.0740e-01,-0.000148437
1.0742e-01,-0.00795313
1.0744e-01,-0.00708594
1.0746e-01,-0.00684375
1.0748e-01,-0.00882813
1.0750e-01,-0.0104219
1.0752e-01,-0.0149297
1.0754e-01,-0.00463281
1.0756e-01,0.002375
1.0758e-01,-0.0085
1.0760e-01,-0.0135234
1.0762e-01,0.00380469
1.0764e-01,-0.00688281
1.0766e-01,-0.00755469
1.0768e-01,0.00708594
1.0770e-01,-0.000453125
1.0772e-01,-0.00646094
1.0774e-01,0.00250781
1.0776e-01,-0.00769531
1.0778e-01,-0.00854688
1.0780e-01,-0.00753125
1.0782e-01,-0.0216094
1.0784e-01,-0.0101875
1.0786e-01,0.00252344
1.0788e-01,-0.00817188
1.0790e-01,-0.00867188
1.0792e-01,-0.000171875
1.0794e-01,-0.00425
1.0796e-01,0.000625
1.0798e-01,-0.00215625
1.0800e-01,0.000265625
1.0802e-01,0.00422656
1.0804e-01,0.00182031
1.0806e-01,-0.0112031
1.0808e-01,-0.00413281
1.0810e-01,-0.00799219
1.0812e-01,-0.0140781
1.0814e-01,-0.0085
1.0816e-01,-0.00838281
1.0818e-01,-0.0177969
1.0820e-01,-0.00764844
1.0822e-01,-0.0104453
1.0824e-01,-0.00673437
1.0826e-01,0.000570312
1.0828e-01,-0.0117656
1.0830e-01,-0.00457813
1.0832e-01,0.000359375
1.0834e-01,-0.00609375
1.0836e-01,-0.00304688
1.0838e-01,0.00474219
1.0840e-01,-0.0116641
1.0842e-01,-0.00555469
1.0844e-01,0.00153125
1.0846e-01,-0.00655469
1.0848e-01,-0.0140313
1.0850e-01,0.00753125
1.0852e-01,-0.0035625
1.0854e-01,-0.00467969
1.0856e-01,-0.00803906
1.0858e-01,-0.0060625
1.0860e-01,-0.0100469
1.0862e-01,0.00548437
1.0864e-01,-0.00434375
1.0866e-01,-0.0148281
1.0868e-01,0.00209375
1.0870e-01,-0.00571875
1.0872e-01,-0.00523438
1.0874e-01,0.00186719
1.0876e-01,-0.0121406
1.0878e-01,-0.0148281
1.0880e-01,-0.00195312
1.0882e-01,-0.00513281
1.0884e-01,-0.00925781
1.0886e-01,-0.00151562
1.0888e-01,-0.0133359
1.0890e-01,-0.00980469
1.0892e-01,-0.00100781
1.0894e-01,-0.00539844
1.0896e-01,-0.0112656
1.0898e-01,-0.00291406
1.0900e-01,-0.00313281
1.0902e-01,-0.00263281
1.0904e-01,0.00367969
1.0906e-01,-0.0107891
1.0908e-01,-0.0106953
1.0910e-01,-0.00209375
1.0912e-01,-0.00276562
1.0914e-01,-0.00240625
1.0916e-01,0.00275781
1.0918e-01,-0.00285156
1.0920e-01,-0.0071875
1.0922e-01,-0.00198438
1.0924e-01,-0.00766406
1.0926e-01,-0.0050625
1.0928e-01,-0.00282031
1.0930e-01,-0.0103203
1.0932e-01,-0.0101719
1.0934e-01,-0.00725
1.0936e-01,-0.00967969
1.0938e-01,-0.00957812
1.0940e-01,-0.00600781
1.0942e-01,-0.0125078
1.0944e-01,-0.0110937
1.0946e-01,-0.0103828
1.0948e-01,-0.0111172
1.0950e-01,-0.00278906
1.0952e-01,-0.00189844
1.0954e-01,-0.00921875
1.0956e-01,-0.00382812
1.0958e-01,0.00160156
1.0960e-01,-0.00751562
1.0962e-01,-0.00775
1.0964e-01,0.00517969
1.0966e-01,-0.00626563
1.0968e-01,-0.00525781
1.0970e-01,0.00526562
1.0972e-01,-0.00528125
1.0974e-01,-0.00445313
1.0976e-01,-0.00571094
1.0978e-01,-0.00824219
1.0980e-01,-0.0229609
1.0982e-01,0.00444531
1.0984e-01,-0.00850781
1.0986e-01,-0.0105156
1.0988e-01,-0.00217188
1.0990e-01,-0.00367187
1.0992e-01,-0.0120938
1.0994e-01,0.00226563
1.0996e-01,-0.0143594
1.0998e-01,-0.00845313
1.1000e-01,0.00282031
1.1002e-01,-0.00233594
1.1004e-01,-0.00944531
1.1006e-01,-0.00580469
1.1008e-01,-0.000320313
1.1010e-01,-0.00435938
1.1012e-01,-0.000867187
1.1014e-01,0.00214844
1.1016e-01,-0.00574219
1.1018e-01,-0.001625
1.1020e-01,-0.000359375
1.1022e-01,-0.0108359
1.1024e-01,-0.006875
1.1026e-01,-0.00971875
1.1028e-01,-0.0104297
1.1030e-01,-0.00757812
1.1032e-01,-0.00329688
1.1034e-01,-0.00875
1.1036e-01,-0.00796094
1.1038e-01,-0.0035625
1.1040e-01,-0.00904687
1.1042e-01,-0.0136016
1.1044e-01,0.00340625
1.1046e-01,-0.00822656
1.1048e-01,-0.000859375
1.1050e-01,0.00229688
1.1052e-01,-0.008125
1.1054e-01,-0.0104688
1.1056e-01,-0.00679687
1.1058e-01,-0.00278906
1.1060e-01,-0.00534375
1.1062e-01,0.00146094
1.1064e-01,-0.00260937
1.1066e-01,-0.0112031
1.1068e-01,-0.00764844
1.1070e-01,0.000953125
1.1072e-01,-0.0104219
1.1074e-01,0.0025
1.1076e-01,-0.00270312
1.1078e-01,-0.0116797
1.1080e-01,-0.00244531
1.1082e-01,-0.00929687
1.1084e-01,-0.0135312
1.1086e-01,-0.00215625
1.1088e-01,-0.00515625
1.1090e-01,-0.0142344
1.1092e-01,-0.0108203
1.1094e-01,-0.00179687
1.1096e-01,-0.00550781
1.1098e-01,-0.002125
1.1100e-01,-0.000945312
1.1102e-01,-0.003875
1.1104e-01,0.00053125
1.1106e-01,0.0103281
1.1108e-01,-0.003875
1.1110e-01,-0.00564844
1.1112e-01,0.00535156
1.1114e-01,-0.00408594
1.1116e-01,-0.00792969
1.1118e-01,-0.00352344
1.1120e-01,-0.0133516
1.1122e-01,-0.0135
1.1124e-01,-0.0141328
1.1126e-01,-0.0132891
1.1128e-01,-0.0106328
1.1130e-01,-0.00707813
1.1132e-01,0.00650781
1.1134e-01,-0.00796094
1.1136e-01,-0.000226563
1.1138e-01,0.00975781
1.1140e-01,-0.00564062
1.1142e-01,-0.00448438
1.1144e-01,0.00541406
1.1146e-01,-0.0026875
1.1148e-01,-0.0126406
1.1150e-01,0.00589063
1.1152e-01,0.00252344
1.1154e-01,-0.0134531
1.1156e-01,-0.00234375
1.1158e-01,-0.0058125
1.1160e-01,-0.00744531
1.1162e-01,0.00271094
1.1164e-01,-0.000742187
1.1166e-01,-0.01325
1.1168e-01,-0.00578125
1.1170e-01,0.00714844
1.1172e-01,-0.0102188
1.1174e-01,0.000773437
1.1176e-01,0.00607031
1.1178e-01,-0.0116484
1.1180e-01,-0.00417188
1.1182e-01,-0.00380469
1.1184e-01,-0.00454688
1.1186e-01,0.000164062
1.1188e-01,0.00257813
1.1190e-01,-0.00639063
1.1192e-01,-0.0021875
1.1194e-01,-0.00446094
1.1196e-01,-0.00277344
1.1198e-01,-0.00891406
1.1200e-01,-0.00454688
1.1202e-01,-0.00034375
1.1204e-01,-0.00989844
1.1206e-01,0.00252344
1.1208e-01,0.00451563
1.1210e-01,-0.0109687
1.1212e-01,0.00135937
1.1214e-01,-0.000296875
1.1216e-01,-0.0160547
1.1218e-01,-0.00790625
1.1220e-01,-0.00786719
1.1222e-01,-0.0132969
1.1224e-01,-0.019125
1.1226e-01,-0.00852344
1.1228e-01,0.0031875
1.1230e-01,-0.0188594
1.1232e-01,-0.00974219
1.1234e-01,0.0113516
1.1236e-01,0.00265625
1.1238e-01,-0.00917187
1.1240e-01,0.00179687
1.1242e-01,-0.00313281
1.1244e-01,0.00654688
1.1246e-01,-0.0025625
1.1248e-01,-0.00628125
1.1250e-01,0.000429687
1.1252e-01,0.00558594
1.1254e-01,-0.0153984
1.1256e-01,-0.000554687
1.1258e-01,0.003125
1.1260e-01,-0.00514063
1.1262e-01,-0.000515625
1.1264e-01,-0.00125
1.1266e-01,-0.0114219
1.1268e-01,0.000507812
1.1270e-01,0.00602344
1.1272e-01,-0.00852344
1.1274e-01,0.00323437
1.1276e-01,-0.0116406
1.1278e-01,-0.00384375
1.1280e-01,0.000117187
1.1282e-01,0.000765625
1.1284e-01,-0.00571875
1.1286e-01,-0.00358594
1.1288e-01,-0.0073125
1.1290e-01,-0.00266406
1.1292e-01,0.00182812
1.1294e-01,0.00352344
1.1296e-01,-0.00682812
1.1298e-01,-0.00449219
1.1300e-01,-0.00601563
1.1302e-01,-0.00727344
1.1304e-01,0.00544531
1.1306e-01,0.00101562
1.1308e-01,-0.000539062
1.1310e-01,0.00480469
1.1312e-01,-0.00227344
1.1314e-01,-0.0109375
1.1316e-01,0.0063125
1.1318e-01,0.00214844
1.1320e-01,-0.004
1.1322e-01,0.0091875
1.1324e-01,-0.000414063
1.1326e-01,-0.00589063
1.1328e-01,-0.00814063
1.1330e-01,-0.00458594
1.1332e-01,-0.00874219
1.1334e-01,-0.00241406
1.1336e-01,-0.00649219
1.1338e-01,-0.00686719
1.1340e-01,0.00258594
1.1342e-01,-0.0174219
1.1344e-01,-0.00542969
1.1346e-01,-0.0026875
1.1348e-01,0.00257031
1.1350e-01,-0.00510938
1.1352e-01,-0.00857813
1.1354e-01,-0.00350781
1.1356e-01,0.00889062
1.1358e-01,-0.00503906
1.1360e-01,-0.012375
1.1362e-01,0.00689063
1.1364e-01,-0.00267187
1.1366e-01,-0.00657031
1.1368e-01,0.00578125
1.1370e-01,0.000765625
1.1372e-01,-0.0058125
1.1374e-01,-0.0005
1.1376e-01,-0.00096875
1.1378e-01,-0.00120313
1.1380e-01,-0.00160937
1.1382e-01,-0.00997656
1.1384e-01,0.00190625
1.1386e-01,0.00265625
1.1388e-01,-0.00901562
1.1390e-01,-0.0038125
1.1392e-01,0.00175
1.1394e-01,0.00166406
1.1396e-01,0.00185156
1.1398e-01,-0.00448438
1.1400e-01,-0.00759375
1.1402e-01,0.0139219
1.1404e-01,0.00234375
1.1406e-01,-0.00898437
1.1408e-01,-0.00290625
1.1410e-01,-0.00635156
1.1412e-01,5.46875e-05
1.1414e-01,0.0108828
1.1416e-01,-0.00545312
1.1418e-01,0.00134375
1.1420e-01,0.00595313
1.1422e-01,-0.00397656
1.1424e-01,0.00176562
1.1426e-01,-0.0056875
1.1428e-01,-0.0170781
1.1430e-01,-0.00895312
1.1432e-01,-0.00499219
1.1434e-01,-0.0189219
1.1436e-01,0.00222656
1.1438e-01,-0.00203125
1.1440e-01,-0.0100859
1.1442e-01,0.00209375
1.1444e-01,-0.00291406
1.1446e-01,-0.000210938
1.1448e-01,0.00438281
1.1450e-01,0.00835937
1.1452e-01,-0.00777344
1.1454e-01,0.00746094
1.1456e-01,-0.00725781
1.1458e-01,-0.000398438
1.1460e-01,-0.00479687
1.1462e-01,-0.0152031
1.1464e-01,0.0133594
1.1466e-01,-0.0019375
1.1468e-01,-0.0115156
1.1470e-01,-0.000773437
1.1472e-01,0.0118203
1.1474e-01,0.000679687
1.1476e-01,7.8125e-05
1.1478e-01,0.00192187
1.1480e-01,-0.00284375
1.1482e-01,0.00586719
1.1484e-01,-0.00590625
1.1486e-01,-0.00104688
1.1488e-01,0.00110156
1.1490e-01,0.00128906
1.1492e-01,2.34375e-05
1.1494e-01,0.00858594
1.1496e-01,-0.00283594
1.1498e-01,0.00295313
1.1500e-01,0.00376562
1.1502e-01,-0.00120313
1.1504e-01,0.00367969
1.1506e-01,-0.00284375
1.1508e-01,-0.00382812
1.1510e-01,-4.6875e-05
1.1512e-01,0.00699219
1.1514e-01,-0.00367187
1.1516e-01,0.0098125
1.1518e-01,-0.00390625
1.1520e-01,-0.0108437
1.1522e-01,-0.00672656
1.1524e-01,-0.00990625
1.1526e-01,-0.00889844
1.1528e-01,0.00439063
1.1530e-01,0.002125
1.1532e-01,0.00101562
1.1534e-01,0.00477344
1.1536e-01,-0.00636719
1.1538e-01,-0.00298438
1.1540e-01,0.0119297
1.1542e-01,-0.00025
1.1544e-01,-0.000414063
1.1546e-01,-0.00123438
1.1548e-01,-0.00990625
1.1550e-01,0.00271094
1.1552e-01,0.002
1.1554e-01,0.00542187
1.1556e-01,-0.00370312
1.1558e-01,-0.00350781
1.1560e-01,-0.00510156
1.1562e-01,0.00752344
1.1564e-01,0.00589063
1.1566e-01,-0.00109375
1.1568e-01,0.00267188
1.1570e-01,-0.00154687
1.1572e-01,-0.00825
1.1574e-01,0.00428125
1.1576e-01,0.00364844
1.1578e-01,-0.00257812
1.1580e-01,0.00182812
1.1582e-01,-0.00674219
1.1584e-01,-0.00277344
1.1586e-01,0.00717969
1.1588e-01,7.8125e-06
1.1590e-01,-0.0061875
1.1592e-01,0.00511719
1.1594e-01,-0.00161719
1.1596e-01,0.002125
1.1598e-01,0.00613281
1.1600e-01,-0.00323438
1.1602e-01,-0.00158594
1.1604e-01,0.00482813
1.1606e-01,0.00485938
1.1608e-01,0.00516406
1.1610e-01,0.0060625
1.1612e-01,-0.00371094
1.1614e-01,-0.00646094
1.1616e-01,-0.00446094
1.1618e-01,-0.0108437
1.1620e-01,-0.00192969
1.1622e-01,0.00526562
1.1624e-01,-0.00622656
1.1626e-01,0.00810156
1.1628e-01,0.00322656
1.1630e-01,-0.00174219
1.1632e-01,0.00270313
1.1634e-01,0.00480469
1.1636e-01,-0.00365625
1.1638e-01,-0.00295313
1.1640e-01,-0.00649219
1.1642e-01,-0.00905469
1.1644e-01,0.0114062
1.1646e-01,0.000421875
1.1648e-01,-0.00142188
1.1650e-01,-0.000421875
1.1652e-01,-0.00322656
